,movieId,imdbId,tmdbId,imdb_url,tmdb_url,type,description,poster_path
979,1790,120794,9837,www.imdb.com/title/tt0120794,www.themoviedb.org/movie/9837,movie,"This is the extraordinary tale of two brothers named Moses and Ramses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world.",https://image.tmdb.org/t/p/w500/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg
980,734,128445,11545,www.imdb.com/title/tt0128445,www.themoviedb.org/movie/11545,movie,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",https://image.tmdb.org/t/p/w500/dfSdVJRvye1npQYCHMD9hKfYhhy.jpg
981,454,138097,1934,www.imdb.com/title/tt0138097,www.themoviedb.org/movie/1934,movie,"Young Shakespeare is forced to stage his latest comedy, ""Romeo and Ethel, the Pirate's Daughter,"" before it's even written. When a lovely noblewoman auditions for a role, they fall into forbidden love -- and his play finds a new life (and title). As their relationship progresses, Shakespeare's comedy soon transforms into tragedy.",https://image.tmdb.org/t/p/w500/4LRj2uKeRcfXLfGXUs6TVMHkQLf.jpg
982,2493,39628,11881,www.imdb.com/title/tt0039628,www.themoviedb.org/movie/11881,movie,"Kris Kringle, seemingly the embodiment of Santa Claus, is asked to portray the jolly old fellow at Macy's following his performance in the Thanksgiving Day parade. His portrayal is so complete that many begin to question if he truly is Santa Claus, while others question his sanity.",https://image.tmdb.org/t/p/w500/v9rDydAqGrhFtXpvMXjVDmw7atZ.jpg
983,2826,89767,8879,www.imdb.com/title/tt0089767,www.themoviedb.org/movie/8879,movie,A small gold mining camp is terrorised by a ruthless land owner wanting to take their land. Clint Eastwood arrives riding a pale horse just as a young girl is praying to God to help the miners. He is revealed to be a preacher with mysterious and possible otherworldly origins who teams up with the miners to defeat the land owner and the corrupt sheriff.,https://image.tmdb.org/t/p/w500/kpAN5WnDEVWYzMDPkXHTbrDQuak.jpg
984,478,89880,1369,www.imdb.com/title/tt0089880,www.themoviedb.org/movie/1369,movie,John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return—the jungles of Vietnam.,https://image.tmdb.org/t/p/w500/lIyUiHted0eWUceCx2ZHLnQGmgy.jpg
985,1054,83944,1368,www.imdb.com/title/tt0083944,www.themoviedb.org/movie/1368,movie,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",https://image.tmdb.org/t/p/w500/fVamGe8rfEQUrMbzumL1t0DslCA.jpg
986,2413,95956,1370,www.imdb.com/title/tt0095956,www.themoviedb.org/movie/1370,movie,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",https://image.tmdb.org/t/p/w500/pTVm2HrqV5kOt8tG4ZURNuhrmAq.jpg
987,2230,89370,10303,www.imdb.com/title/tt0089370,www.themoviedb.org/movie/10303,movie,"Joan Wilder is thrust back into a world of murder, chases, foreign intrigue... and love. This time out she's duped by a duplicitous Arab dignitary who brings her to the Middle East, ostensibly to write a book about his life. Of course he's up to no good, and Joan is just another pawn in his wicked game. But Jack Colton and his sidekick Ralph show up to help our intrepid heroine save the day.",https://image.tmdb.org/t/p/w500/6VjsIhnIcrz2XdQVHdsMj5DdSa1.jpg
988,2874,88011,9326,www.imdb.com/title/tt0088011,www.themoviedb.org/movie/9326,movie,"Though she can spin wild tales of passionate romance, novelist Joan Wilder has no life of her own. Then one day adventure comes her way in the form of a mysterious package. It turns out that the parcel is the ransom she'll need to free her abducted sister, so Joan flies to South America to hand it over. But she gets on the wrong bus and winds up hopelessly stranded in the jungle.",https://image.tmdb.org/t/p/w500/qfIlVOYZH5RiZ0ndFKUpr5Zn2Bx.jpg
989,1749,88933,10328,www.imdb.com/title/tt0088933,www.themoviedb.org/movie/10328,movie,"When a group of trespassing seniors swim in a pool containing alien cocoons, they find themselves energized with youthful vigor.",https://image.tmdb.org/t/p/w500/wqNNm36j3nkucAucHEGAW5pNZcd.jpg
990,1667,79817,1367,www.imdb.com/title/tt0079817,www.themoviedb.org/movie/1367,movie,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.",https://image.tmdb.org/t/p/w500/a9UbfUELZHj96tBVWnKrDrtnQcr.jpg
991,2185,84602,1371,www.imdb.com/title/tt0084602,www.themoviedb.org/movie/1371,movie,"Now the world champion, Rocky Balboa is living in luxury and only fighting opponents who pose no threat to him in the ring, until Clubber Lang challenges him to a bout. After taking a pounding from Lang, the humbled champ turns to former bitter rival Apollo Creed for a rematch with Lang.",https://image.tmdb.org/t/p/w500/lklrplDDuALhY3k8IDFdRqtpZPk.jpg
992,659,89927,1374,www.imdb.com/title/tt0089927,www.themoviedb.org/movie/1374,movie,"After iron man Drago, a highly intimidating 6-foot-5, 261-pound Soviet athlete, kills Apollo Creed in an exhibition match, Rocky comes to the heart of Russia for 15 pile-driving boxing rounds of revenge.",https://image.tmdb.org/t/p/w500/jmvpwgW5M2kduR9zB0q8qGFC4zM.jpg
993,2875,100507,1375,www.imdb.com/title/tt0100507,www.themoviedb.org/movie/1375,movie,"A lifetime of taking shots has ended Rocky’s career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.",https://image.tmdb.org/t/p/w500/cGbQZyTvivmC6UhmoSB1OBoLY3B.jpg
994,1365,88930,15196,www.imdb.com/title/tt0088930,www.themoviedb.org/movie/15196,movie,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.",https://image.tmdb.org/t/p/w500/aRxbYOYHS8T73nzR8hsLousoplR.jpg
995,2682,90685,15596,www.imdb.com/title/tt0090685,www.themoviedb.org/movie/15596,movie,"Self-made millionaire Thornton Melon decides to get a better education and enrolls at his son Jason's college. While Jason tries to fit in with his fellow students, Thornton struggles to gain his son's respect, giving way to hilarious antics.",https://image.tmdb.org/t/p/w500/dACkRWYFHlu2lWnmAhTrvAjkqei.jpg
996,479,87538,1885,www.imdb.com/title/tt0087538,www.themoviedb.org/movie/1885,movie,"After some violent confrontations with his new classmates, Daniel LaRusso learns karate from Japanese handyman Mr. Miyagi, in order to defend himself.",https://image.tmdb.org/t/p/w500/kpDjt9N52zUZYMqe7TCCn04DZvp.jpg
997,3188,91326,8856,www.imdb.com/title/tt0091326,www.themoviedb.org/movie/8856,movie,"After discovering that his father is at death's door, Mr. Miyagi sets out to Japan, to see him with Daniel. Upon reaching there, Miyagi decides to confront an old rival. Meanwhile, Daniel encounters a new love, and some new enemies.",https://image.tmdb.org/t/p/w500/7Lut6dOvB8wPRuHhHpJ3S3zXder.jpg
998,2774,97647,10495,www.imdb.com/title/tt0097647,www.themoviedb.org/movie/10495,movie,"Despondent over the closing of his karate school, Cobra Kai teacher John Kreese joins a ruthless businessman and martial artist to get revenge on Daniel and Mr. Miyagi.",https://image.tmdb.org/t/p/w500/5qVjJGzPokkK7OYA65hYb1fGsJQ.jpg
999,355,97958,5825,www.imdb.com/title/tt0097958,www.themoviedb.org/movie/5825,movie,"It's Christmas time and the Griswolds are preparing for a family seasonal celebration, but things never run smoothly for Clark, his wife Ellen and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going knowing that his Christmas bonus is due soon.",https://image.tmdb.org/t/p/w500/64NKasFKx6aOTKRg4mv76l0IwZR.jpg
1000,1233,128853,9489,www.imdb.com/title/tt0128853,www.themoviedb.org/movie/9489,movie,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.",https://image.tmdb.org/t/p/w500/e2uVtH6TpMfUl7WeOM70ezkcjsU.jpg
1001,1765,120863,8741,www.imdb.com/title/tt0120863,www.themoviedb.org/movie/8741,movie,"The story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived.",https://image.tmdb.org/t/p/w500/seMydAaoxQP6F0xbE1jOcTmn5Jr.jpg
1002,2887,133751,9276,www.imdb.com/title/tt0133751,www.themoviedb.org/movie/9276,movie,"When some very creepy things start happening around school, the kids at Herrington High make a chilling discovery that confirms their worst suspicions: their teachers really are from another planet!",https://image.tmdb.org/t/p/w500/e0h6XAmF7HjzcYFPlmyIY3I1xPj.jpg
1003,1750,129290,10312,www.imdb.com/title/tt0129290,www.themoviedb.org/movie/10312,movie,"Patch Adams is a doctor who doesn't look, act or think like any doctor you've met before. For Patch, humour is the best medicine and he's willing to do just anything to make his patients laugh—even if it means risking his own career.",https://image.tmdb.org/t/p/w500/xN1aKur5ddWQSXTqvzDPJD2TCxe.jpg
1004,1137,120686,9441,www.imdb.com/title/tt0120686,www.themoviedb.org/movie/9441,movie,"Jackie is a divorced mother of two. Isabel is the career minded girlfriend of Jackie’s ex-husband Luke, forced into the role of unwelcome stepmother to their children. But when Jackie discovers she is ill, both women realise they must put aside their differences to find a common ground and celebrate life to the fullest, while they have the chance.",https://image.tmdb.org/t/p/w500/1bBiApUkRfzislORsl07d6XXYsT.jpg
1005,4232,120633,9422,www.imdb.com/title/tt0120633,www.themoviedb.org/movie/9422,movie,"Jan Schlickmann is a cynical lawyer who goes out to 'get rid of' a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything—including his career and his clients' goals—in order to continue the case against all odds.",https://image.tmdb.org/t/p/w500/6VsitR71vVKiGEDFPT71dKigbGN.jpg
1006,3758,139699,14709,www.imdb.com/title/tt0139699,www.themoviedb.org/movie/14709,movie,"In small-town Texas, high school football is a religion, 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every Friday night. When star quarterback Lance Harbor suffers an injury, the Coyotes are forced to regroup under the questionable leadership of John Moxon, a second-string quarterback with a slightly irreverent approach to the game.",https://image.tmdb.org/t/p/w500/g2jX2Xmx7drbc6J9MLJEBghR7Mg.jpg
1007,1102,51622,11815,www.imdb.com/title/tt0051622,www.themoviedb.org/movie/11815,movie,"Industrialist François Delambre is called late at night by his sister-in-law, Helene Delambre, who tells him that she has just killed her husband, André. Reluctant at first, she eventually explains to the police that André invented a matter transportation apparatus and, while experimenting on himself, a fly entered the chamber during the matter transference.",https://image.tmdb.org/t/p/w500/gCF6dW2CT5O3MJMvwYXYxxsI32p.jpg
1008,1668,91064,9426,www.imdb.com/title/tt0091064,www.themoviedb.org/movie/9426,movie,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",https://image.tmdb.org/t/p/w500/wLnulyRMhZfrXr7qaufBFv5H1us.jpg
1009,3203,72271,30497,www.imdb.com/title/tt0072271,www.themoviedb.org/movie/30497,movie,"When Sally hears that her grandfather's grave may have been vandalized, she and her paraplegic brother, Franklin, set out with their friends to investigate. After a detour to their family's old farmhouse, they discover a group of crazed, murderous outcasts living next door. As the group is attacked one by one by the chainsaw-wielding Leatherface, who wears a mask of human skin, the survivors must do everything they can to escape.",https://image.tmdb.org/t/p/w500/9s8uSm5K1W0vhGPHv2icM6SFib8.jpg
1010,612,91605,192,www.imdb.com/title/tt0091605,www.themoviedb.org/movie/192,movie,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence – which is considerable.",https://image.tmdb.org/t/p/w500/d6dlbTBb3N7nXDz7tQslDJs2jgv.jpg
1011,3082,91738,10013,www.imdb.com/title/tt0091738,www.themoviedb.org/movie/10013,movie,"Peggy Sue faints at a high school reunion. When she wakes up she finds herself in her own past, just before she finished school.",https://image.tmdb.org/t/p/w500/nhxj5XmhWeZbWH6LP8IRenyEjbt.jpg
1012,1026,90555,9671,www.imdb.com/title/tt0090555,www.themoviedb.org/movie/9671,movie,"When a New York reporter plucks crocodile hunter Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. Dundee proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",https://image.tmdb.org/t/p/w500/pduPduL1ub5kok3lPYT15ryC9L6.jpg
1013,1539,92493,9396,www.imdb.com/title/tt0092493,www.themoviedb.org/movie/9396,movie,Australian outback expert protects his New York love from gangsters who've followed her down under.,https://image.tmdb.org/t/p/w500/2Nf0xeDuToLHysdkWj3aT5r42rC.jpg
1014,3608,90863,11873,www.imdb.com/title/tt0090863,www.themoviedb.org/movie/11873,movie,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.",https://image.tmdb.org/t/p/w500/dVdnHmdQu3JtLAAksjTmTEF76gD.jpg
1015,2827,91187,10015,www.imdb.com/title/tt0091187,www.themoviedb.org/movie/10015,movie,"A hard-nosed, hard-living Marine gunnery sergeant clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude.",https://image.tmdb.org/t/p/w500/8k5tnL7mUhaonZ9baqiHZgzh97k.jpg
1016,1669,92086,8388,www.imdb.com/title/tt0092086,www.themoviedb.org/movie/8388,movie,"Three unemployed actors accept an invitation to a Mexican village to replay their bandit fighter roles, unaware that it is the real thing.",https://image.tmdb.org/t/p/w500/dUNRnhl2cwjFJ6TOsaPJmZeMZ0S.jpg
1017,965,160862,10314,www.imdb.com/title/tt0160862,www.themoviedb.org/movie/10314,movie,"High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.",https://image.tmdb.org/t/p/w500/a0pepZNFCjggc7Na9gEwbTI1f46.jpg
1018,1631,54167,11167,www.imdb.com/title/tt0054167,www.themoviedb.org/movie/11167,movie,"Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making.",https://image.tmdb.org/t/p/w500/rrjg1LQ0C6yBfdguQuTPTWuSP6.jpg
1019,2078,120784,2112,www.imdb.com/title/tt0120784,www.themoviedb.org/movie/2112,movie,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.",https://image.tmdb.org/t/p/w500/6wvtqAKsMso4oKTCmAlKtV2W0Zy.jpg
1020,2840,70544,16306,www.imdb.com/title/tt0070544,www.themoviedb.org/movie/16306,movie,"On the planet Ygam, the Draags, extremely technologically and spiritually advanced blue humanoids, consider the tiny Oms, human beings descendants of Terra's inhabitants, as ignorant animals. Those who live in slavery are treated as simple pets and used to entertain Draag children; those who live hidden in the hostile wilderness of the planet are periodically hunted and ruthlessly slaughtered as if they were vermin.",https://image.tmdb.org/t/p/w500/prq0j1S0K07UjwLZLF6oMGflRUI.jpg
1021,3610,124298,11622,www.imdb.com/title/tt0124298,www.themoviedb.org/movie/11622,movie,"Following a bomb scare in the 1960s that locked the Webers into their bomb shelter for 35 years, Adam now ventures forth into Los Angeles to obtain food and supplies for his family, and a non-mutant wife for himself.",https://image.tmdb.org/t/p/w500/qVN4bbVX2tzaNbAdEJT5eOPq26c.jpg
1022,2963,139462,10207,www.imdb.com/title/tt0139462,www.themoviedb.org/movie/10207,movie,"A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness.",https://image.tmdb.org/t/p/w500/majQar87QNbrC47qYMcmK1oCohZ.jpg
1023,356,132477,13466,www.imdb.com/title/tt0132477,www.themoviedb.org/movie/13466,movie,"Based on the true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes, and eventually became a NASA scientist.",https://image.tmdb.org/t/p/w500/vjRSVHAqQo6t7faNVQj3WNSJWUv.jpg
1024,357,151804,1542,www.imdb.com/title/tt0151804,www.themoviedb.org/movie/1542,movie,Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money.,https://image.tmdb.org/t/p/w500/gA49wTJMIr3TUM6fEDkjeGxkYgZ.jpg
1025,3883,134273,8224,www.imdb.com/title/tt0134273,www.themoviedb.org/movie/8224,movie,"A small, seemingly innocuous plastic reel of film leads surveillance specialist Tom Welles down an increasingly dark and frightening path. With the help of the streetwise Max, he relentlessly follows a bizarre trail of evidence to determine the fate of a complete stranger. As his work turns into obsession, he drifts farther and farther away from his wife, family and simple life as a small-town PI.",https://image.tmdb.org/t/p/w500/h9JCnVmuJgr37czGoNynXAoOJjj.jpg
1026,2930,70334,1847,www.imdb.com/title/tt0070334,www.themoviedb.org/movie/1847,movie,Detective Philip Marlowe tries to help a friend who is accused of murdering his wife.,https://image.tmdb.org/t/p/w500/oBhUK54yBJ0aH6u9zCzSV5iV7OP.jpg
1027,860,98084,8913,www.imdb.com/title/tt0098084,www.themoviedb.org/movie/8913,movie,"Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.",https://image.tmdb.org/t/p/w500/8ZtH1V4rhrtP53ezlEWrCaMALXF.jpg
1028,3746,85333,8769,www.imdb.com/title/tt0085333,www.themoviedb.org/movie/8769,movie,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory. As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty. Arnie's girlfriend Leigh and best friend Dennis reach out to him, only to be met by a Fury like no other.",https://image.tmdb.org/t/p/w500/bWi3Cjg8gkf5h3xgU91CVtxkjUc.jpg
1029,1670,70909,2362,www.imdb.com/title/tt0070909,www.themoviedb.org/movie/2362,movie,"In a futuristic resort, wealthy patrons can visit recreations of different time periods and experience their wildest fantasies with life-like robots. But when Richard Benjamin opts for the wild west, he gets more than he bargained for when a gunslinger robot goes berserk.",https://image.tmdb.org/t/p/w500/qNt29HzxwZ4jGTgSRxdA34ino9Q.jpg
1030,1055,74812,10803,www.imdb.com/title/tt0074812,www.themoviedb.org/movie/10803,movie,"In the 23rd century, inhabitants of a domed city freely experience all of life's pleasures- but no one is allowed to live past 30. Citizens can try for a chance at being 'renewed' in a civic ceremony on their 30th birthday. Escape is the only other option.",https://image.tmdb.org/t/p/w500/v3ILN8ROPcrNRJ8S7GH24JyihH8.jpg
1031,271,63442,871,www.imdb.com/title/tt0063442,www.themoviedb.org/movie/871,movie,"An  U.S. Spaceship lands on a desolate planet, stranding astronaut Taylor in a world dominated by apes, 2000 years into the future, who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.",https://image.tmdb.org/t/p/w500/hjRLPGCbADVsSaa26pdjV0qlSjt.jpg
1032,4233,65462,1685,www.imdb.com/title/tt0065462,www.themoviedb.org/movie/1685,movie,"During a rescue mission to locate missing astronaut George Taylor, John Brent crash lands on the Planet of the Apes. Brent, along with Taylor's companion, Nova, find he has disappeared into an underground city known as the Forbidden Zone and attempt to track him down.",https://image.tmdb.org/t/p/w500/v1r5mBh9hxxWpvZl9G3cP7d1Mh9.jpg
1033,3446,69768,1705,www.imdb.com/title/tt0069768,www.themoviedb.org/movie/1705,movie,"The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale.",https://image.tmdb.org/t/p/w500/dP5dYjLp5p2CG103cJMio4Nj29d.jpg
1034,2409,67065,1687,www.imdb.com/title/tt0067065,www.themoviedb.org/movie/1687,movie,"The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society; but one man believes them to be a threat to the human race. The third in the original Planet of the Apes series.",https://image.tmdb.org/t/p/w500/ry0Q8G9LlABC4cBhvyCpZ9VcAH1.jpg
1035,1479,122933,9535,www.imdb.com/title/tt0122933,www.themoviedb.org/movie/9535,movie,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.",https://image.tmdb.org/t/p/w500/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg
1036,1550,139134,796,www.imdb.com/title/tt0139134,www.themoviedb.org/movie/796,movie,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",https://image.tmdb.org/t/p/w500/76cCsRtQ5MJBAqoigojXsLXLJwh.jpg
1037,526,120735,100,www.imdb.com/title/tt0120735,www.themoviedb.org/movie/100,movie,A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,https://image.tmdb.org/t/p/w500/8kSerJrhrJWKLk1LViesGcnrUPE.jpg
1038,2603,57129,11772,www.imdb.com/title/tt0057129,www.themoviedb.org/movie/11772,movie,"Dr. Markway, doing research to prove the existence of ghosts, investigates Hill House, a large, eerie mansion with a lurid history of violent death and insanity.",https://image.tmdb.org/t/p/w500/yB0qFvou5I8dJrsg3vVtKmkRjVG.jpg
1039,2604,94964,9540,www.imdb.com/title/tt0094964,www.themoviedb.org/movie/9540,movie,"Elliot, a successful gynecologist, works at the same practice as his identical twin, Beverly. Elliot is attracted to many of his patients and has affairs with them. When he inevitably loses interest, he will give the woman over to Beverly, the meeker of the two, without the woman knowing the difference. Beverly falls hard for one of the patients, Claire, but when she inadvertently deceives him, he slips into a state of madness.",https://image.tmdb.org/t/p/w500/74GupdZY2hzpiawRJxBChVhnZLw.jpg
1040,3104,157016,1567,www.imdb.com/title/tt0157016,www.themoviedb.org/movie/1567,movie,The Butcher has done some time in jail after beating up the guy who tried to seduce his teenage mentally-handicapped daughter. Now he wants to start a new life. He leaves his daughter in an institution and moves to Lille suburbs with his mistress. She promised him a new butcher shop. She lied. The butcher decides to go back to Paris and find his daughter.,https://image.tmdb.org/t/p/w500/xBDXa2JIZ8XAhpbnjXw3WBJ4SYg.jpg
1041,4258,129332,10212,www.imdb.com/title/tt0129332,www.themoviedb.org/movie/10212,movie,"Upon receiving reports of missing persons at Fort Spencer, a remote Army outpost on the Western frontier, Capt. John Boyd investigates. After arriving at his new post, Boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide -- a vicious U.S. Army colonel gone rogue. Fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims.",https://image.tmdb.org/t/p/w500/6tJc9vIVYctNCajC1dU1oVcmIsD.jpg
1042,1401,49408,16520,www.imdb.com/title/tt0049408,www.themoviedb.org/movie/16520,movie,"Widowed Welsh mother Anna Loenowens becomes a governess and English tutor to the wives and many children of the stubborn King Mongkut of Siam. Anna and the King have a clash of personalities as she works to teach the royal family about the English language, customs and etiquette, and rushes to prepare a party for a group of European diplomats who must change their opinions about the King.",https://image.tmdb.org/t/p/w500/v3sj9BKlV38Yk0MqQMBdNVtZAhr.jpg
1043,6,133093,603,www.imdb.com/title/tt0133093,www.themoviedb.org/movie/603,movie,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",https://image.tmdb.org/t/p/w500/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg
1044,527,147800,4951,www.imdb.com/title/tt0147800,www.themoviedb.org/movie/4951,movie,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",https://image.tmdb.org/t/p/w500/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg
1045,1998,154506,11660,www.imdb.com/title/tt0154506,www.themoviedb.org/movie/11660,movie,"Bill, an idle, unemployed aspiring writer, walks the crowded streets of London following randomly chosen strangers, a seemingly innocent entertainment that becomes dangerous when he crosses paths with a mysterious character.",https://image.tmdb.org/t/p/w500/5giub1nKK3sFRvZxmebe31scQOo.jpg
1046,660,139239,9430,www.imdb.com/title/tt0139239,www.themoviedb.org/movie/9430,movie,"Grocery store clerk Simon occasionally sells drugs from his cash register at work, so when soap opera actors Adam and Zack come looking for Ecstasy on a quiet Christmas Eve, they are surprised to find Ronna covering his shift. Desperate for money, Ronna decides to become an impromptu drug dealer, unaware that Adam and Zack are secretly working for obsessed narcotics officer Burke.",https://image.tmdb.org/t/p/w500/kP0OOAa4GTZSUPW8fgPbk1OmKEW.jpg
1047,966,151738,11355,www.imdb.com/title/tt0151738,www.themoviedb.org/movie/11355,movie,"Josie Geller, a baby-faced junior copywriter at the Chicago Sun-Times, must pose as a student at her former high school to research contemporary teenage culture. With the help of her brother, Rob, Josie infiltrates the inner circle of the most popular clique on campus. But she hits a major snag in her investigation -- not to mention her own failed love life -- when she falls for her dreamy English teacher, Sam Coulson.",https://image.tmdb.org/t/p/w500/6BngDhDNfbBjhVFWDT2yMve32vi.jpg
1048,3603,133363,1414,www.imdb.com/title/tt0133363,www.themoviedb.org/movie/1414,movie,"Otto and Ana are kids when they meet each other. Their names are palindromes. They meet by chance, people are related by chance. A story of circular lives, with circular names, and a circular place (Círculo polar) where the day never ends in the midnight sun. There are things that never end, and Love is one of them.",https://image.tmdb.org/t/p/w500/6HfE5Ypf4U5WYC6qPCW7Yu6yIiJ.jpg
1049,904,125659,1902,www.imdb.com/title/tt0125659,www.themoviedb.org/movie/1902,movie,"A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.",https://image.tmdb.org/t/p/w500/orjSy9xEGI9jxrtodACH04gANmF.jpg
1050,3729,133189,6396,www.imdb.com/title/tt0133189,www.themoviedb.org/movie/6396,movie,"Two former geeks become 1980s punks, then party and go to concerts while deciding what to do with their lives.",https://image.tmdb.org/t/p/w500/7u3IZPuIOPjICi55K7cJgzV3e3B.jpg
